status,ipAddress,host,request,userAgent,countryCode,sizeBytes,durationSecs,timestamp
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/meta/facets HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,130,5.084,2026-09-17T20:03:20.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,16.724,2026-09-17T20:03:14.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/dashboard HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,432,18.083,2026-09-17T20:03:14.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/auth/me HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,218,6.801,2026-09-17T20:03:14.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,36,7.188,2026-09-17T20:03:14.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,424,99.422,2026-09-17T20:03:14.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,658,3.876,2026-09-17T20:03:11.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /apple-touch-icon.png HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,1109,3.643,2026-09-17T20:03:11.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /apple-touch-icon-precomposed.png HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,1109,3.638,2026-09-17T20:03:10.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138615,6.288,2026-09-17T20:03:10.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,4.289,2026-09-17T20:03:10.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138613,6.348,2026-09-17T20:03:10.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,6.339,2026-09-17T20:03:10.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,4.213,2026-09-17T20:03:10.000000Z
200,193.203.184.115,operations.octagramai.com,"GET /?nocache=1789675361.5708 HTTP/1.1",GuzzleHttp/7,IN,620,1019.741,2026-09-17T20:02:43.000000Z
503,74.7.230.1,www.operations.octagramai.com,"GET /robots.txt HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; robots.txt; +https://openai.com/searchbot",US,807,320.891,2026-09-17T19:55:55.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,658,6.932,2026-09-17T19:54:32.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /apple-touch-icon.png HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,1109,3.466,2026-09-17T19:54:32.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /apple-touch-icon-precomposed.png HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,1109,4.303,2026-09-17T19:54:32.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/health HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,121,4.29,2026-09-17T19:54:32.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,5.573,2026-09-17T19:54:32.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,61018.346,2026-09-17T19:54:13.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,60898.528,2026-09-17T19:53:12.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138615,7.849,2026-09-17T19:52:06.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,5.89,2026-09-17T19:52:06.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,781.696,2026-09-17T19:52:05.000000Z
200,193.203.184.115,operations.octagramai.com,"GET /?nocache=1789674644.7447 HTTP/1.1",GuzzleHttp/7,IN,620,732.155,2026-09-17T19:50:46.000000Z
200,122.171.17.132,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,60942.466,2026-09-17T19:44:23.000000Z
200,122.171.17.132,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,60989.349,2026-09-17T19:43:23.000000Z
200,122.171.17.132,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,4.384,2026-09-17T19:42:09.000000Z
200,122.171.17.132,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,4.843,2026-09-17T19:42:09.000000Z
200,122.171.17.132,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,8.403,2026-09-17T19:42:09.000000Z
200,122.171.17.132,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,5.277,2026-09-17T19:42:09.000000Z
200,122.171.17.132,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,3.698,2026-09-17T19:42:09.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /js/live.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,46.315,2026-09-17T19:38:02.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,12.965,2026-09-17T19:38:02.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,15.688,2026-09-17T19:38:02.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /challenge HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,5.223,2026-09-17T19:38:01.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /js/live.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,3.201,2026-09-17T19:28:33.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,3.209,2026-09-17T19:28:33.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,3.141,2026-09-17T19:28:33.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /challenge HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,5.081,2026-09-17T19:28:32.000000Z
200,192.175.111.251,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",CA,620,7.484,2026-09-17T19:26:25.000000Z
301,192.175.111.248,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",CA,795,0.208,2026-09-17T19:26:17.000000Z
200,103.4.250.114,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",US,138612,5.369,2026-09-17T19:20:28.000000Z
200,103.4.250.114,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",US,658,2.566,2026-09-17T19:20:26.000000Z
200,154.28.229.99,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",US,658,4.058,2026-09-17T19:20:21.000000Z
200,103.4.250.114,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",US,658,4.344,2026-09-17T19:20:14.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,6.581,2026-09-17T19:17:34.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /js/live.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,4.704,2026-09-17T19:17:34.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,3.88,2026-09-17T19:17:33.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /challenge HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,5.722,2026-09-17T19:17:33.000000Z
503,216.73.216.245,www.operations.octagramai.com,"GET /robots.txt HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)",US,807,264.29,2026-09-17T19:16:24.000000Z
200,2a05:9403::5f9,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",CZ,620,3.288,2026-09-17T19:11:49.000000Z
301,2a05:9403::5f9,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0",CZ,795,0.12,2026-09-17T19:11:49.000000Z
200,2a05:9403::5f9,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0",CZ,620,6.337,2026-09-17T19:11:48.000000Z
301,195.123.244.84,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0",CZ,795,0.131,2026-09-17T19:11:47.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,5.963,2026-09-17T19:09:21.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /js/live.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,4.143,2026-09-17T19:09:21.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /admin/js/admin.js HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,6.868,2026-09-17T19:09:21.000000Z
200,5.241.133.131,operations.octagramai.com,"GET /challenge HTTP/1.1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,735.061,2026-09-17T19:09:20.000000Z
200,193.203.184.115,operations.octagramai.com,"GET /?nocache=1789671920.8768 HTTP/1.1",GuzzleHttp/7,IN,620,684.949,2026-09-17T19:05:22.000000Z
200,199.217.98.176,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",US,658,4.613,2026-09-17T19:02:31.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,60944.36,2026-09-17T19:01:26.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,60985.91,2026-09-17T19:00:26.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,22.217,2026-09-17T18:59:17.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,7.213,2026-09-17T18:59:17.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,4.174,2026-09-17T18:59:16.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,6.007,2026-09-17T18:59:16.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,4.045,2026-09-17T18:59:16.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,19087.258,2026-09-17T18:59:13.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138618,9.153,2026-09-17T18:58:46.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,8.339,2026-09-17T18:58:46.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,788.859,2026-09-17T18:58:46.000000Z
200,157.173.216.140,operations.octagramai.com,"GET /?nocache=1789671469.4936 HTTP/1.1",GuzzleHttp/7,IN,1109,660.733,2026-09-17T18:57:51.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,5.008,2026-09-17T18:57:34.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /js/live.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,4.13,2026-09-17T18:57:33.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /admin/js/admin.js HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,7.207,2026-09-17T18:57:33.000000Z
200,212.3.199.182,operations.octagramai.com,"GET /challenge HTTP/2","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",LV,620,7.304,2026-09-17T18:57:33.000000Z
401,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,56,4.929,2026-09-17T18:54:37.000000Z
401,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,56,15.814,2026-09-17T18:54:21.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,11.642,2026-09-17T18:54:12.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,3.857,2026-09-17T18:54:12.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,3.931,2026-09-17T18:54:12.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,7.361,2026-09-17T18:50:54.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,7.096,2026-09-17T18:50:54.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,18.906,2026-09-17T18:50:54.000000Z
429,74.7.241.6,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",US,0,2.241,2026-09-17T18:50:06.000000Z
200,74.7.241.6,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",US,8285,36.246,2026-09-17T18:50:04.000000Z
200,74.7.241.6,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",US,138613,12.551,2026-09-17T18:50:03.000000Z
200,74.7.241.6,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",US,8285,4.741,2026-09-17T18:50:01.000000Z
200,74.7.241.6,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",US,138612,10.593,2026-09-17T18:49:59.000000Z
200,74.7.241.6,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.4; +https://openai.com/gptbot)",US,658,51.927,2026-09-17T18:49:56.000000Z
200,74.7.230.13,operations.octagramai.com,"GET /robots.txt HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.4; robots.txt; +https://openai.com/searchbot",US,658,650.334,2026-09-17T18:49:55.000000Z
